SAMBAT_40001_20230905_102037.csv;;;;;;;
SAMBAT Sea Ti  C/T/D/Odo/Fluo/pH GPS;;;;;;;
sn :;40001;;;;;;
Cadence d'enregistrement :;900 s;;;;;;
;;;;;;;
Date;Pression (0/50) (dba);Température (-5/35) (°C);Salinité (2/42) (g/l);Oxygène (0/20) (mgl);PH (0/14) (pH);Fluorescence (0/500) (ppb);Tension batterie (V)
07-08-23 12:34;0.76;24.93;39.97;8.05;8.27;0.82;10.95
07-08-23 12:49;0.77;24.98;39.97;8.05;8.27;0.4;10.93
07-08-23 13:04;0.76;24.99;39.96;8.05;8.27;0.66;10.94
07-08-23 13:19;0.76;25.03;39.96;8.05;8.27;0.28;10.95
07-08-23 13:34;0.87;24.93;39.95;8.07;8.27;0.58;10.95
07-08-23 13:49;0.76;24.97;39.98;8.07;8.27;0.25;10.93
07-08-23 14:04;0.75;25.11;39.94;8.05;8.27;0.61;10.94
07-08-23 14:19;0.79;25.18;39.94;8.05;8.28;0.56;10.95
07-08-23 14:34;0.79;25.15;39.95;8.05;8.27;0.66;10.95
07-08-23 14:49;0.79;25.15;39.96;8.06;8.27;0.75;10.92
07-08-23 15:04;0.74;25.11;39.97;8.06;8.27;0.81;10.94
07-08-23 15:19;0.8;25.1;39.96;8.08;8.27;0.83;10.95
07-08-23 15:34;0.74;25.12;39.96;8.08;8.27;0.46;10.92
07-08-23 15:21;0.8;25.12;39.96;8.09;8.27;0.35;10.83
07-08-23 15:36;0.8;25.13;39.96;8.09;8.26;0.43;10.93
07-08-23 15:51;0.8;25.14;39.45;8.11;8.27;0.66;10.92
07-08-23 16:06;0.71;25.11;37.12;8.12;8.27;0.77;10.94
07-08-23 16:21;0.77;25.14;31.23;8.12;8.26;0.54;10.95
07-08-23 16:36;0.8;25.16;37.2;8.12;8.27;0.79;10.95
07-08-23 16:51;0.84;25.15;38.09;8.12;8.27;0.3;10.93
07-08-23 17:06;0.75;25.18;37.48;8.12;8.27;0.95;10.95
07-08-23 17:21;0.8;25.19;36.77;8.12;8.27;0.93;10.95
07-08-23 17:36;0.78;25.18;39.97;8.13;8.27;0.58;10.95
07-08-23 17:51;0.89;25.08;39.97;8.15;8.26;0.51;10.93
07-08-23 18:06;0.79;25.05;39.97;8.16;8.26;1.38;10.95
07-08-23 18:21;0.77;25;39.96;8.18;8.26;0.78;10.95
07-08-23 18:36;0.76;24.94;39.95;8.19;8.26;1.27;10.95
07-08-23 18:51;0.78;24.91;39.95;8.2;8.26;1.09;10.93
07-08-23 19:06;0.78;24.87;39.81;8.21;8.26;1.02;10.95
07-08-23 19:21;0.83;24.86;39.95;8.21;8.26;1.19;10.95
07-08-23 19:36;0.8;24.84;39.94;8.22;8.26;1.07;10.95
07-08-23 19:51;0.77;24.81;39.95;8.23;8.26;1.28;10.93
07-08-23 20:06;0.81;24.8;39.94;8.23;8.25;1.04;10.94
07-08-23 20:21;0.85;24.79;39.94;8.23;8.25;0.93;10.95
07-08-23 20:36;0.85;24.75;39.94;8.24;8.25;1.17;10.95
07-08-23 20:51;0.83;24.74;39.95;8.24;8.25;1.15;10.93
07-08-23 21:06;0.82;24.7;39.94;8.24;8.25;1.19;10.95
07-08-23 21:21;0.82;24.71;39.94;8.24;8.25;0.9;10.95
07-08-23 21:36;0.79;24.67;39.94;8.24;8.25;1.2;10.95
07-08-23 21:51;0.81;24.65;39.93;8.24;8.25;1.06;10.93
07-08-23 22:06;0.79;24.64;39.93;8.24;8.25;1.02;10.94
07-08-23 22:21;0.77;24.63;39.93;8.23;8.24;1.05;10.95
07-08-23 22:36;0.85;24.61;39.92;8.23;8.24;0.93;10.95
07-08-23 22:51;0.79;24.61;39.92;8.23;8.24;1.03;10.93
07-08-23 23:06;0.83;24.59;39.92;8.23;8.24;1.43;10.94
07-08-23 23:21;0.83;24.58;39.92;8.22;8.24;1.19;10.95
07-08-23 23:36;0.86;24.56;39.92;8.22;8.24;1.37;10.95
07-08-23 23:51;0.79;24.56;39.91;8.21;8.24;0.99;10.93
08-08-23 00:06;0.76;24.57;39.91;8.2;8.24;1.02;10.94
08-08-23 00:21;0.8;24.53;39.93;8.19;8.24;1.03;10.95
08-08-23 00:36;0.76;24.53;39.91;8.19;8.24;1.24;10.95
08-08-23 00:51;0.82;24.52;39.91;8.18;8.24;1.21;10.92
08-08-23 01:06;0.85;24.49;39.9;8.18;8.24;1.15;10.94
08-08-23 01:21;0.78;24.47;39.91;8.18;8.24;1.11;10.94
08-08-23 01:36;0.79;24.46;39.92;8.17;8.24;1.25;10.95
08-08-23 01:51;0.82;24.46;39.91;8.16;8.24;0.96;10.93
08-08-23 02:06;0.8;24.46;39.91;8.15;8.24;1.11;10.94
08-08-23 02:21;0.76;24.46;39.91;8.15;8.24;1.21;10.94
08-08-23 02:36;0.8;24.46;39.91;8.14;8.25;1.21;10.95
08-08-23 02:51;0.77;24.45;39.9;8.13;8.24;0.96;10.93
08-08-23 03:06;0.81;24.44;39.9;8.13;8.25;1.1;10.94
08-08-23 03:21;0.84;24.45;39.89;8.12;8.25;0.98;10.94
08-08-23 03:36;0.79;24.45;39.89;8.11;8.25;1.14;10.95
08-08-23 03:51;0.83;24.42;39.89;8.11;8.25;0.93;10.93
08-08-23 04:06;0.81;24.42;39.89;8.11;8.25;1;10.94
08-08-23 04:21;0.81;24.43;39.88;8.11;8.25;1.16;10.94
08-08-23 04:36;0.87;24.41;39.88;8.11;8.25;1.12;10.94
08-08-23 04:51;0.75;24.41;39.88;8.11;8.25;1.26;10.93
08-08-23 05:06;0.82;24.43;39.88;8.11;8.25;1.39;10.94
08-08-23 05:21;0.76;24.42;39.87;8.11;8.25;1.35;10.94
08-08-23 05:36;0.83;24.42;39.82;8.11;8.25;1.27;10.94
08-08-23 05:51;0.83;24.39;39.89;8.11;8.25;1.32;10.93
08-08-23 06:06;0.77;24.39;39.87;8.11;8.24;1.05;10.94
08-08-23 06:21;0.84;24.39;39.87;8.12;8.25;1.31;10.94
08-08-23 06:36;0.82;24.39;38.54;8.12;8.25;0.98;10.94
08-08-23 06:51;0.81;24.45;38.63;8.12;8.25;0.85;10.93
08-08-23 07:06;0.81;24.47;39.09;8.12;8.26;0.96;10.94
08-08-23 07:21;0.84;24.49;39.97;8.12;8.26;0.77;10.94
08-08-23 07:36;0.83;24.49;39.88;8.13;8.26;0.61;10.94
08-08-23 07:51;0.8;24.51;39.87;8.13;8.26;1.02;10.93
08-08-23 08:06;0.75;24.53;39.87;8.13;8.26;0.65;10.94
08-08-23 08:21;0.8;24.55;39.87;8.13;8.26;1.28;10.94
08-08-23 08:36;0.84;24.56;39.87;8.13;8.27;0.86;10.94
08-08-23 08:51;0.82;24.58;39.88;8.13;8.27;0.81;10.93
08-08-23 09:06;0.83;24.59;39.87;8.14;8.27;0.73;10.94
08-08-23 09:21;0.78;24.61;39.87;8.14;8.27;0.81;10.94
08-08-23 09:36;0.8;24.61;39.86;8.15;8.27;0.69;10.94
08-08-23 09:51;0.8;24.62;39.87;8.15;8.27;0.53;10.93
08-08-23 10:06;0.82;24.64;39.86;8.16;8.27;1;10.94
08-08-23 10:21;0.81;24.62;39.86;8.17;8.27;0.58;10.94
08-08-23 10:36;0.78;24.64;39.86;8.17;8.27;0.51;10.94
08-08-23 10:51;0.87;24.64;39.86;8.17;8.27;0.49;10.93
08-08-23 11:06;0.83;24.65;39.85;8.18;8.27;0.81;10.94
08-08-23 11:21;0.83;24.62;39.85;8.19;8.27;0.22;10.94
08-08-23 11:36;0.82;24.59;39.84;8.2;8.27;0.58;10.95
08-08-23 11:51;0.91;24.54;39.84;8.21;8.26;0.64;10.93
08-08-23 12:06;0.83;24.54;39.83;8.21;8.26;0.62;10.94
08-08-23 12:21;0.72;24.53;39.83;8.22;8.26;0.64;10.94
08-08-23 12:36;0.85;24.56;39.82;8.22;8.26;0.44;10.94
08-08-23 12:51;0.86;24.57;39.94;8.22;8.27;0.63;10.92
08-08-23 13:06;0.76;24.6;39.83;8.21;8.27;0.34;10.94
08-08-23 13:21;0.84;24.65;39.81;8.2;8.27;0.39;10.94
08-08-23 13:36;0.83;24.73;39.83;8.19;8.27;0.13;10.94
08-08-23 13:51;0.81;24.73;39.82;8.19;8.27;0.27;10.93
08-08-23 14:06;0.76;24.76;39.82;8.18;8.27;0.51;10.94
08-08-23 14:21;0.84;24.78;39.81;8.18;8.28;0.32;10.94
08-08-23 14:36;0.88;24.78;39.81;8.18;8.27;0.45;10.94
08-08-23 14:51;0.82;24.75;39.8;8.19;8.27;0.25;10.93
08-08-23 15:06;0.88;24.76;39.79;8.19;8.27;0.3;10.94
08-08-23 15:21;0.77;24.74;39.78;8.19;8.27;0.46;10.94
08-08-23 15:36;0.77;24.74;39.79;8.19;8.27;0.08;10.91
08-08-23 15:22;0.79;24.73;39.91;8.2;8.27;0.36;10.83
08-08-23 15:37;0.85;24.72;39.78;8.2;8.27;0.74;10.93
08-08-23 15:52;0.79;24.72;39.79;8.2;8.27;0.66;10.93
08-08-23 16:07;0.79;24.71;37.76;8.2;8.27;0.05;10.94
08-08-23 16:22;0.71;24.72;39.79;8.2;8.27;0.71;10.95
08-08-23 16:37;0.85;24.71;39.78;8.19;8.27;0.15;10.95
08-08-23 16:52;0.81;24.72;39.78;8.19;8.27;0.65;10.93
08-08-23 17:07;0.84;24.71;39.83;8.19;8.27;0.9;10.94
08-08-23 17:22;0.82;24.69;39.77;8.19;8.27;0.82;10.95
08-08-23 17:37;0.84;24.7;39.77;8.19;8.27;1.17;10.95
08-08-23 17:52;0.84;24.7;39.76;8.19;8.27;0.74;10.93
08-08-23 18:07;0.85;24.69;39.76;8.19;8.27;0.61;10.94
08-08-23 18:22;0.85;24.68;39.76;8.19;8.27;0.78;10.95
08-08-23 18:37;0.85;24.67;39.77;8.2;8.27;0.61;10.95
08-08-23 18:52;0.85;24.68;39.77;8.19;8.27;0.92;10.93
08-08-23 19:07;0.78;24.71;39.76;8.19;8.27;0.93;10.94
08-08-23 19:22;0.83;24.7;39.77;8.19;8.27;1.02;10.95
08-08-23 19:37;0.8;24.71;39.76;8.19;8.27;1.02;10.95
08-08-23 19:52;0.83;24.73;39.75;8.19;8.28;1.24;10.93
08-08-23 20:07;0.84;24.74;39.76;8.19;8.28;1.34;10.94
08-08-23 20:22;0.8;24.72;39.75;8.19;8.27;1.14;10.95
08-08-23 20:37;0.82;24.68;39.75;8.2;8.27;1.16;10.95
08-08-23 20:52;0.8;24.67;39.74;8.21;8.27;1.21;10.93
08-08-23 21:07;0.8;24.67;39.75;8.21;8.27;1.09;10.94
08-08-23 21:22;0.82;24.66;39.74;8.21;8.27;1.69;10.95
08-08-23 21:37;0.84;24.67;39.75;8.21;8.27;1.48;10.95
08-08-23 21:52;0.85;24.65;39.75;8.22;8.27;1.17;10.93
08-08-23 22:07;0.76;24.64;39.74;8.22;8.27;1.12;10.94
08-08-23 22:22;0.75;24.62;39.73;8.22;8.27;1.25;10.95
08-08-23 22:37;0.86;24.6;39.73;8.23;8.27;1.15;10.95
08-08-23 22:52;0.83;24.59;39.73;8.23;8.26;0.99;10.93
08-08-23 23:07;0.84;24.57;37.15;8.23;8.26;1.36;10.94
08-08-23 23:22;0.83;24.57;39.72;8.23;8.26;1.2;10.95
08-08-23 23:37;0.86;24.56;39.72;8.23;8.26;1.37;10.95
08-08-23 23:52;0.8;24.56;39.72;8.23;8.26;1.05;10.93
09-08-23 00:07;0.73;24.55;39.72;8.23;8.26;1.12;10.94
09-08-23 00:22;0.81;24.56;39.71;8.23;8.26;1.58;10.95
09-08-23 00:37;0.86;24.55;39.72;8.23;8.26;1.6;10.95
09-08-23 00:52;0.84;24.55;39.72;8.23;8.26;1.2;10.93
09-08-23 01:07;0.83;24.53;39.71;8.23;8.26;1.09;10.94
09-08-23 01:22;0.79;24.51;39.7;8.23;8.26;1.19;10.94
09-08-23 01:37;0.78;24.51;39.71;8.23;8.26;0.86;10.95
09-08-23 01:52;0.81;24.51;39.7;8.23;8.26;1.14;10.93
09-08-23 02:07;0.77;24.49;39.71;8.23;8.26;1.2;10.94
09-08-23 02:22;0.81;24.48;39.71;8.22;8.26;1.38;10.94
09-08-23 02:37;0.82;24.48;39.7;8.22;8.26;1.24;10.94
09-08-23 02:52;0.8;24.44;39.7;8.22;8.26;1.15;10.93
09-08-23 03:07;0.82;24.42;39.7;8.22;8.26;1.45;10.94
09-08-23 03:22;0.77;24.43;39.69;8.21;8.26;1.18;10.94
09-08-23 03:37;0.84;24.4;39.7;8.2;8.26;1.19;10.94
09-08-23 03:52;0.8;24.4;39.68;8.2;8.26;1.22;10.93
09-08-23 04:07;0.84;24.4;39.68;8.19;8.26;0.96;10.94
09-08-23 04:22;0.84;24.42;39.69;8.19;8.26;1.17;10.94
09-08-23 04:37;0.79;24.42;39.68;8.18;8.26;1.21;10.94
09-08-23 04:52;0.81;24.42;39.67;8.18;8.26;1.12;10.93
09-08-23 05:07;0.79;24.43;39.68;8.17;8.26;1.33;10.94
09-08-23 05:22;0.8;24.41;39.69;8.17;8.26;1.1;10.94
09-08-23 05:37;0.83;24.42;39.69;8.17;8.26;1.18;10.94
09-08-23 05:52;0.86;24.4;39.68;8.16;8.26;1.02;10.93
09-08-23 06:07;0.84;24.42;37.44;8.16;8.26;1.13;10.94
09-08-23 06:22;0.84;24.41;39.67;8.16;8.26;1.07;10.94
09-08-23 06:37;0.86;24.42;39.69;8.15;8.26;1.18;10.94
09-08-23 06:52;0.77;24.41;39.68;8.15;8.26;1.16;10.93
09-08-23 07:07;0.81;24.42;39.67;8.15;8.26;0.66;10.94
09-08-23 07:22;0.8;24.43;39.67;8.15;8.26;1.05;10.94
09-08-23 07:37;0.82;24.44;39.67;8.14;8.26;0.74;10.94
09-08-23 07:52;0.8;24.46;39.68;8.14;8.26;0.71;10.93
09-08-23 08:07;0.86;24.48;39.7;8.13;8.27;0.8;10.94
09-08-23 08:22;0.82;24.51;35.8;8.13;8.27;1.14;10.94
09-08-23 08:37;0.84;24.56;39.68;8.13;8.28;0.61;10.94
09-08-23 08:52;0.82;24.59;39.75;8.12;8.28;0.18;10.93
09-08-23 09:07;0.8;24.63;39.69;8.12;8.28;0.65;10.94
09-08-23 09:22;0.79;24.64;39.7;8.12;8.28;0.64;10.94
09-08-23 09:37;0.79;24.65;39.68;8.13;8.28;0.42;10.94
09-08-23 09:52;0.8;24.67;39.69;8.13;8.28;0;10.93
09-08-23 10:07;0.85;24.69;39.68;8.13;8.28;0.79;10.94
09-08-23 10:22;0.81;24.68;39.69;8.13;8.28;0.49;10.94
09-08-23 10:37;0.82;24.7;39.69;8.14;8.28;0.57;10.94
09-08-23 10:52;0.82;24.71;39.67;8.14;8.28;0.81;10.93
09-08-23 11:07;0.86;24.75;39.68;8.14;8.28;0.46;10.94
09-08-23 11:22;0.85;24.75;39.67;8.15;8.28;0.43;10.94
09-08-23 11:37;0.83;24.76;39.67;8.15;8.28;0.83;10.94
09-08-23 11:52;0.8;24.76;39.67;8.15;8.28;0.68;10.93
09-08-23 12:07;0.84;24.76;39.67;8.16;8.28;0.72;10.94
09-08-23 12:22;0.79;24.78;39.66;8.16;8.28;0.47;10.94
09-08-23 12:37;0.86;24.82;39.72;8.16;8.28;0.69;10.94
09-08-23 12:52;0.81;24.84;39.71;8.16;8.28;0.35;10.93
09-08-23 13:07;0.8;24.86;39.68;8.16;8.28;0.65;10.94
09-08-23 13:22;0.86;24.88;39.65;8.16;8.28;0.74;10.94
09-08-23 13:37;0.84;24.87;39.67;8.17;8.28;1.12;10.95
09-08-23 13:52;0.79;24.9;39.67;8.17;8.28;0.51;10.93
09-08-23 14:07;0.85;24.93;39.67;8.16;8.28;0.71;10.94
09-08-23 14:22;0.9;24.96;39.73;8.16;8.28;0.75;10.94
09-08-23 14:37;0.82;24.99;39.66;8.16;8.28;0.44;10.95
09-08-23 14:52;0.91;24.99;39.67;8.15;8.28;0.2;10.93
09-08-23 15:07;0.83;25.03;39.67;8.15;8.28;0.46;10.94
09-08-23 15:22;0.91;25.05;39.66;8.15;8.28;0.69;10.95
09-08-23 15:37;0.84;25.04;39.66;8.15;8.28;0.62;10.92
09-08-23 15:24;0.84;25.05;39.66;8.15;8.28;0.66;10.83
09-08-23 15:39;0.82;25.06;39.66;8.14;8.28;0.9;10.93
09-08-23 15:54;0.75;25.1;39.67;8.13;8.28;0.69;10.93
09-08-23 16:09;0.84;25.08;39.67;8.13;8.28;0.71;10.95
09-08-23 16:24;0.81;25.11;39.66;8.13;8.28;1.09;10.95
09-08-23 16:39;0.79;25.16;39.67;8.12;8.28;0.94;10.95
09-08-23 16:54;0.82;25.19;39.66;8.11;8.28;0.86;10.93
09-08-23 17:09;0.76;25.19;39.66;8.11;8.28;1.28;10.95
09-08-23 17:24;0.81;25.24;39.66;8.1;8.28;0.75;10.95
09-08-23 17:39;0.8;25.33;39.66;8.09;8.28;0.92;10.95
09-08-23 17:54;0.74;25.27;39.66;8.1;8.28;0.74;10.94
09-08-23 18:09;0.76;25.23;39.65;8.11;8.28;1.13;10.95
09-08-23 18:24;0.82;25.21;39.65;8.11;8.28;1.35;10.95
09-08-23 18:39;0.75;25.13;39.65;8.13;8.27;1.19;10.95
09-08-23 18:54;0.8;25.06;39.65;8.14;8.27;1.01;10.94
09-08-23 19:09;0.83;25.02;39.64;8.15;8.27;1.18;10.95
09-08-23 19:24;0.79;25.01;39.64;8.15;8.27;0.93;10.95
09-08-23 19:39;0.82;24.95;39.66;8.17;8.27;1.24;10.95
09-08-23 19:54;0.81;24.93;39.65;8.17;8.27;0.98;10.93
09-08-23 20:09;0.84;24.91;39.58;8.18;8.27;1.28;10.95
09-08-23 20:24;0.86;24.89;39.64;8.19;8.27;1.2;10.95
09-08-23 20:39;0.76;24.87;39.65;8.2;8.27;1.23;10.95
09-08-23 20:54;0.81;24.82;39.64;8.22;8.27;1.41;10.94
09-08-23 21:09;0.82;24.82;39.63;8.23;8.28;1.58;10.95
09-08-23 21:24;0.81;24.79;39.64;8.24;8.27;1.37;10.95
09-08-23 21:39;0.8;24.74;39.6;8.26;8.27;1.63;10.95
09-08-23 21:54;0.77;24.7;39.63;8.27;8.27;1.47;10.94
09-08-23 22:09;0.84;24.68;39.64;8.28;8.27;1.54;10.94
09-08-23 22:24;0.8;24.65;39.61;8.29;8.26;1.35;10.95
09-08-23 22:39;0.83;24.58;39.62;8.31;8.26;1.61;10.95
09-08-23 22:54;0.83;24.61;39.62;8.3;8.26;1.78;10.93
09-08-23 23:09;0.84;24.6;39.63;8.29;8.26;1.74;10.94
09-08-23 23:24;0.85;24.6;39.63;8.29;8.26;1.47;10.95
09-08-23 23:39;0.78;24.61;39.63;8.29;8.26;1.5;10.95
09-08-23 23:54;0.77;24.62;39.64;8.29;8.26;1.43;10.93
10-08-23 00:09;0.81;24.62;39.64;8.29;8.26;1.49;10.94
10-08-23 00:24;0.84;24.67;39.63;8.28;8.27;1.62;10.95
10-08-23 00:39;0.8;24.67;39.4;8.27;8.27;1.49;10.95
10-08-23 00:54;0.82;24.65;39.57;8.28;8.27;1.3;10.93
10-08-23 01:09;0.79;24.64;39.58;8.27;8.27;1.47;10.94
10-08-23 01:24;0.82;24.65;38.89;8.27;8.27;1.45;10.95
10-08-23 01:39;0.83;24.65;39.58;8.27;8.27;1.45;10.95
10-08-23 01:54;0.82;24.64;39.56;8.25;8.27;2;10.93
10-08-23 02:09;0.81;24.65;39.58;8.24;8.27;1.59;10.94
10-08-23 02:24;0.83;24.64;39.59;8.23;8.27;1.5;10.94
10-08-23 02:39;0.79;24.68;39.59;8.22;8.27;1.46;10.95
10-08-23 02:54;0.76;24.7;39.59;8.21;8.27;1.43;10.94
10-08-23 03:09;0.8;24.69;39.59;8.21;8.27;1.22;10.94
10-08-23 03:24;0.79;24.66;39.64;8.21;8.27;1.34;10.94
10-08-23 03:39;0.85;24.65;39.63;8.21;8.27;1.56;10.95
10-08-23 03:54;0.83;24.65;39.63;8.21;8.27;1.15;10.94
10-08-23 04:09;0.86;24.64;39.63;8.21;8.27;1.33;10.94
10-08-23 04:24;0.86;24.63;39.63;8.22;8.27;1.53;10.94
10-08-23 04:39;0.79;24.64;39.63;8.22;8.27;1.43;10.95
10-08-23 04:54;0.86;24.63;39.62;8.22;8.27;1.24;10.93
10-08-23 05:09;0.8;24.62;39.63;8.23;8.27;1.5;10.94
10-08-23 05:24;0.82;24.61;39.62;8.23;8.27;1.53;10.94
10-08-23 05:39;0.86;24.63;39.61;8.22;8.27;1.28;10.94
10-08-23 05:54;0.76;24.61;39.62;8.23;8.27;1.26;10.93
10-08-23 06:09;0.83;24.57;39.62;8.24;8.26;3.23;10.94
10-08-23 06:24;0.81;24.52;39.61;8.24;8.26;1.24;10.94
10-08-23 06:39;0.81;24.52;39.61;8.24;8.26;1.17;10.94
10-08-23 06:54;0.83;24.48;39.6;8.23;8.25;0.67;10.93
10-08-23 07:09;0.82;24.48;39.59;8.23;8.25;0.74;10.94
10-08-23 07:24;0.82;24.48;39.59;8.22;8.25;0.61;10.94
10-08-23 07:39;0.82;24.5;35.29;8.21;8.25;0.74;10.94
10-08-23 07:54;0.83;24.49;35.96;8.21;8.26;0.23;10.93
10-08-23 08:09;0.83;24.5;39.66;8.2;8.26;0.77;10.94
10-08-23 08:24;0.84;24.5;39.6;8.2;8.26;0.38;10.94
10-08-23 08:39;0.84;24.54;39.65;8.19;8.26;0.9;10.94
10-08-23 08:54;0.83;24.56;39.61;8.19;8.26;0.92;10.93
10-08-23 09:09;0.75;24.57;29.24;8.18;8.26;0.74;10.94
10-08-23 09:24;0.85;24.6;39.6;8.17;8.26;0.4;10.94
10-08-23 09:39;0.9;24.62;39.6;8.17;8.26;0.9;10.94
10-08-23 09:54;0.84;24.6;39.61;8.16;8.26;1.01;10.93
10-08-23 10:09;0.88;24.62;39.59;8.16;8.27;0.88;10.94
10-08-23 10:24;0.8;24.63;39.6;8.16;8.27;1.06;10.94
10-08-23 10:39;0.83;24.65;39.6;8.15;8.27;1.18;10.94
10-08-23 10:54;0.77;24.66;39.63;8.15;8.27;0.63;10.93
10-08-23 11:09;0.83;24.69;39.62;8.14;8.27;0.77;10.94
10-08-23 11:24;0.86;24.7;39.61;8.14;8.27;0.62;10.94
10-08-23 11:39;0.81;24.72;39.6;8.14;8.27;0.71;10.94
10-08-23 11:54;0.87;24.76;38.95;8.14;8.27;0.52;10.93
10-08-23 12:09;0.82;24.81;39.65;8.13;8.28;0;10.94
10-08-23 12:24;0.84;24.89;39.6;8.12;8.28;0.78;10.94
10-08-23 12:39;0.91;24.81;39.61;8.14;8.27;0.58;10.94
10-08-23 12:54;0.81;25.04;39.57;8.1;8.28;0.71;10.93
10-08-23 13:09;0.84;25.13;39.6;8.09;8.29;0.49;10.94
10-08-23 13:24;0.75;24.98;39.62;8.12;8.28;0.66;10.95
10-08-23 13:39;0.85;25.11;39.59;8.11;8.28;0.77;10.95
10-08-23 13:54;0.85;25.07;39.6;8.12;8.28;0.38;10.94
10-08-23 14:09;0.88;25.07;39.57;8.13;8.27;0.51;10.94
10-08-23 14:24;0.87;25.03;39.59;8.14;8.27;0.72;10.95
10-08-23 14:39;0.86;25.05;39.59;8.14;8.28;0.47;10.95
10-08-23 14:54;0.74;24.96;39.57;8.16;8.28;0.41;10.93
10-08-23 15:09;0.85;25.13;39.57;8.14;8.27;0.55;10.94
10-08-23 15:24;0.87;25.13;39.59;8.14;8.28;0.75;10.95
10-08-23 15:39;0.82;25.13;39.59;8.14;8.28;0.8;10.92
10-08-23 15:26;0.84;25.14;39.59;8.14;8.28;0.75;10.83
10-08-23 15:41;0.82;25.11;39.57;8.15;8.27;0.54;10.89
10-08-23 15:56;0.88;25.08;39.58;8.15;8.27;0.9;10.94
10-08-23 16:11;0.84;25.04;39.6;8.16;8.27;0.52;10.95
10-08-23 16:26;0.8;25;39.58;8.18;8.27;1.02;10.95
10-08-23 16:41;0.83;25.04;39.59;8.17;8.27;0.9;10.9
10-08-23 16:56;0.88;25.02;39.64;8.18;8.27;0.68;10.94
10-08-23 17:11;0.76;25.01;39.58;8.18;8.27;0.71;10.95
10-08-23 17:26;0.85;25.05;39.59;8.17;8.27;0.71;10.95
10-08-23 17:41;0.82;25.09;39.58;8.16;8.27;0.96;10.9
10-08-23 17:56;0.84;25.14;36.92;8.16;8.27;0.87;10.94
10-08-23 18:11;0.86;25.15;39.59;8.15;8.28;1.1;10.95
10-08-23 18:26;0.84;25.09;39.57;8.17;8.28;1.05;10.95
10-08-23 18:41;0.78;25.16;39.59;8.15;8.28;1.43;10.9
10-08-23 18:56;0.83;25.12;31.91;8.16;8.27;1.19;10.94
10-08-23 19:11;0.78;25.13;39.61;8.16;8.28;1.2;10.95
10-08-23 19:26;0.83;25.15;39.59;8.15;8.27;1.08;10.95
10-08-23 19:41;0.82;25.12;39.59;8.16;8.28;1.04;10.9
10-08-23 19:56;0.82;25.09;39.58;8.17;8.28;0.95;10.94
10-08-23 20:11;0.83;25.09;39.59;8.17;8.27;1.22;10.95
10-08-23 20:26;0.82;25.05;39.58;8.19;8.27;1.53;10.95
10-08-23 20:41;0.84;25.02;39.58;8.19;8.27;1.14;10.9
10-08-23 20:56;0.83;25.01;39.58;8.2;8.27;1.37;10.94
10-08-23 21:11;0.83;25.02;39.59;8.2;8.27;1.37;10.95
10-08-23 21:26;0.83;24.96;39.58;8.22;8.27;1.12;10.95
10-08-23 21:41;0.82;24.96;39.59;8.22;8.28;1.04;10.9
10-08-23 21:56;0.84;24.97;39.58;8.22;8.27;1.33;10.94
10-08-23 22:11;0.82;24.89;39.59;8.25;8.28;1.37;10.95
10-08-23 22:26;0.85;24.8;39.58;8.27;8.27;1.4;10.95
10-08-23 22:41;0.84;24.48;39.57;8.34;8.25;1.45;10.9
10-08-23 22:56;0.84;24.55;39.58;8.33;8.26;1.56;10.94
10-08-23 23:11;0.84;24.78;39.59;8.29;8.29;1.67;10.94
10-08-23 23:26;0.84;24.57;39.56;8.35;8.29;1.97;10.95
10-08-23 23:41;0.85;24.55;39.58;8.35;8.25;1.7;10.89
10-08-23 23:56;0.85;24.5;39.57;8.36;8.26;1.43;10.94
11-08-23 00:11;0.84;24.54;31.44;8.35;8.25;1.2;10.94
11-08-23 00:26;0.85;24.63;39.58;8.33;8.26;1.33;10.95
11-08-23 00:41;0.86;24.67;39.59;8.32;8.26;1.02;10.89
11-08-23 00:56;0.83;24.67;39.6;8.32;8.26;1.34;10.94
11-08-23 01:11;0.83;24.67;39.58;8.31;8.26;1.35;10.94
11-08-23 01:26;0.83;24.7;39.58;8.3;8.26;1.07;10.95
11-08-23 01:41;0.85;24.73;39.6;8.29;8.26;1.17;10.89
11-08-23 01:56;0.84;24.74;39.59;8.27;8.26;1.65;10.93
11-08-23 02:11;0.85;24.76;39.6;8.26;8.26;1.24;10.94
11-08-23 02:26;0.85;24.77;39.59;8.25;8.27;1.27;10.94
11-08-23 02:41;0.84;24.77;39.6;8.24;8.27;0.93;10.89
11-08-23 02:56;0.86;24.75;39.6;8.24;8.26;1.18;10.94
11-08-23 03:11;0.84;24.74;39.59;8.23;8.26;1.25;10.94
11-08-23 03:26;0.83;24.71;39.59;8.23;8.26;1.06;10.94
11-08-23 03:41;0.84;24.7;39.58;8.22;8.26;1.41;10.89
11-08-23 03:56;0.83;24.69;39.58;8.21;8.26;1.22;10.94
11-08-23 04:11;0.83;24.68;39.59;8.2;8.26;1.06;10.94
11-08-23 04:26;0.83;24.68;39.59;8.19;8.26;1.13;10.95
11-08-23 04:41;0.83;24.67;39.59;8.18;8.26;1.41;10.89
11-08-23 04:56;0.83;24.68;39.59;8.18;8.26;1.39;10.93
11-08-23 05:11;0.83;24.69;39.6;8.16;8.26;1.37;10.94
