Date;Pression (0/50) (m);Température (-5/35) (°C);Salinité (2/42) (g/l);Oxygène (0/20) (mgl);PH (0/14) (pH);Fluorescence (0/50) (µgl);Tension batterie (V)
13/07/2022 00:05;0,9;26,8;27,7;7,92;8,25;0,21;10,95
13/07/2022 00:20;0,89;26,75;30,49;7,93;8,25;0,24;10,95
13/07/2022 00:35;0,89;26,73;27,97;7,93;8,25;0,23;10,94
13/07/2022 00:50;0,89;26,71;27,24;7,94;8,25;0,2;10,95
13/07/2022 01:05;0,9;26,7;27,63;7,94;8,25;0,27;10,95
13/07/2022 01:20;0,88;26,67;27,66;7,95;8,25;0,2;10,94
13/07/2022 01:35;0,88;26,65;28,13;7,96;8,26;0,19;10,94
13/07/2022 01:50;0,88;26,63;28,22;7,96;8,26;0,25;10,95
13/07/2022 02:05;0,89;26,61;27,85;7,96;8,26;0,24;10,95
13/07/2022 02:20;0,9;26,59;29,63;7,97;8,26;0,23;10,94
13/07/2022 02:35;0,89;26,64;27,84;7,97;8,26;0,22;10,93
13/07/2022 02:50;0,89;26,67;27,87;7,97;8,26;0,21;10,95
13/07/2022 03:05;0,89;26,68;27,65;7,97;8,26;0,22;10,95
13/07/2022 03:20;0,88;26,71;27,53;7,96;8,25;0,28;10,94
13/07/2022 03:35;0,89;26,74;30,03;7,95;8,25;0,19;10,94
13/07/2022 03:50;0,86;26,8;28,04;7,93;8,25;0,2;10,95
13/07/2022 04:05;0,89;26,85;27,71;7,91;8,25;0,2;10,95
13/07/2022 04:20;0,88;26,87;27,64;7,9;8,25;0,17;10,94
13/07/2022 04:35;0,89;26,86;29,53;7,9;8,25;0,2;10,93
13/07/2022 04:50;0,89;26,87;27,39;7,89;8,25;0,17;10,95
13/07/2022 05:05;0,89;26,9;27,27;7,88;8,25;0,15;10,95
13/07/2022 05:20;0,88;26,9;27,92;7,87;8,25;0,14;10,95
13/07/2022 05:35;0,9;26,86;27,76;7,87;8,25;0,15;10,94
13/07/2022 05:50;0,87;26,84;27,65;7,87;8,25;0,18;10,95
13/07/2022 06:05;0,9;26,83;26,71;7,86;8,25;0,19;10,95
13/07/2022 06:20;0,87;26,79;26,86;7,86;8,25;0,16;10,95
13/07/2022 06:35;0,89;26,73;27,67;7,87;8,25;0,17;10,94
13/07/2022 06:50;0,91;26,68;26,56;7,88;8,25;0,15;10,95
13/07/2022 07:05;0,89;26,61;27,04;7,88;8,25;0,16;10,95
13/07/2022 07:20;0,89;26,57;27,13;7,87;8,25;0,35;10,94
13/07/2022 07:35;0,9;26,55;26,93;7,86;8,25;0,13;10,94
13/07/2022 07:50;0,91;26,53;26,94;7,85;8,24;0,13;10,95
13/07/2022 08:05;0,9;26,52;26,7;7,84;8,24;0,13;10,95
13/07/2022 08:20;0,89;26,54;27,22;7,82;8,24;0,08;10,94
13/07/2022 08:35;0,89;26,61;27,67;7,8;8,25;0,08;10,93
13/07/2022 08:50;0,89;26,67;26,77;7,8;8,25;0,09;10,95
13/07/2022 09:05;0,9;26,71;26,55;7,78;8,25;0,07;10,95
13/07/2022 09:20;0,89;26,72;27,3;7,78;8,25;0,08;10,94
13/07/2022 09:35;0,9;26,77;26,88;7,78;8,25;0,12;10,94
13/07/2022 09:50;0,89;26,79;26,82;7,8;8,25;0,07;10,95
13/07/2022 10:05;0,91;26,83;27,14;7,81;8,25;0,11;10,95
13/07/2022 10:20;0,9;26,83;26,52;7,83;8,24;0,11;10,94
13/07/2022 10:35;0,9;26,82;29,29;7,85;8,24;0,07;10,94
13/07/2022 10:50;0,89;26,81;27,25;7,86;8,24;0,07;10,95
13/07/2022 11:05;0,9;26,85;27,44;7,86;8,24;0,07;10,95
13/07/2022 11:20;0,9;26,86;27,07;7,87;8,24;0,06;10,95
13/07/2022 11:35;0,9;26,86;26,68;7,87;8,24;0,04;10,93
13/07/2022 11:50;0,89;26,87;26,78;7,88;8,24;0,06;10,95
13/07/2022 12:05;0,87;26,85;26,81;7,88;8,24;0,07;10,95
13/07/2022 12:20;0,87;26,85;26,82;7,88;8,24;0,08;10,94
13/07/2022 12:35;0,88;26,91;27,33;7,86;8,24;0,07;10,94
13/07/2022 12:50;0,89;27;26,74;7,84;8,24;0,05;10,95
13/07/2022 13:05;0,92;27,05;26,65;7,83;8,24;0,05;10,96
13/07/2022 13:20;0,92;27,02;27,03;7,86;8,24;0,06;10,95
13/07/2022 13:35;0,91;27,06;26,77;7,86;8,25;0,07;10,94
13/07/2022 13:50;0,87;27,13;26,61;7,86;8,25;0,09;10,95
13/07/2022 14:05;0,91;27,18;26,57;7,86;8,25;0,09;10,96
13/07/2022 14:20;0,86;27,2;26,91;7,87;8,25;0,08;10,95
13/07/2022 14:35;0,86;27,23;26,81;7,88;8,25;0,08;10,93
13/07/2022 14:50;0,87;27,25;26,48;7,88;8,25;0,11;10,95
13/07/2022 15:05;0,88;27,19;26,24;7,91;8,24;0,09;10,96
13/07/2022 15:20;0,89;27,22;26,46;7,91;8,24;0,08;10,95
13/07/2022 15:35;0,89;27,27;26,29;7,91;8,24;0,05;10,95
13/07/2022 15:50;0,91;27,26;26,87;7,91;8,24;0,07;10,95
13/07/2022 16:05;0,86;27,27;26,49;7,9;8,24;0,07;10,96
13/07/2022 16:20;0,91;27,27;31,61;7,89;8,24;0,08;10,95
13/07/2022 16:35;0,87;27,33;26,35;7,88;8,24;0,12;10,94
13/07/2022 16:50;0,87;27,31;26,15;7,89;8,24;0,17;10,96
13/07/2022 17:05;0,87;27,63;25,4;7,83;8,24;0,09;10,96
13/07/2022 17:20;0,85;27,85;26,06;7,81;8,24;0,2;10,95
13/07/2022 17:35;0,86;27,82;31,47;7,8;8,24;0,15;10,93
13/07/2022 17:50;0,84;27,71;26,44;7,79;8,24;0,15;10,95
13/07/2022 18:05;0,88;27,81;26,36;7,78;8,24;0,16;10,96
13/07/2022 18:20;0,86;27,8;26,56;7,77;8,24;0,17;10,95
13/07/2022 18:35;0,91;27,92;26,27;7,75;8,24;0,18;10,95
13/07/2022 18:50;0,91;27,73;26,07;7,74;8,24;0,17;10,96
13/07/2022 19:05;0,9;27,45;26,03;7,76;8,24;0,19;10,96
13/07/2022 19:20;0,89;27,44;26,18;7,74;8,24;0,18;10,95
13/07/2022 19:35;0,89;27,48;25,82;7,72;8,24;0,18;10,95
13/07/2022 19:50;0,9;27,42;25,94;7,72;8,24;0,17;10,96
13/07/2022 20:05;0,89;27,43;25,65;7,72;8,24;0,15;10,96
13/07/2022 20:20;0,88;27,41;25,82;7,72;8,24;0,19;10,95
13/07/2022 20:35;0,89;27,41;25,89;7,71;8,24;0,15;10,92
13/07/2022 20:25;0,85;27,41;27,23;7,71;8,24;0,14;10,81
13/07/2022 20:40;0,86;27,38;26,64;7,71;8,24;0,17;10,92
13/07/2022 20:55;0,88;27,38;24,7;7,7;8,24;0,18;10,95
13/07/2022 21:10;0,88;27,39;25,75;7,7;8,24;0,18;10,93
13/07/2022 21:25;0,88;27,39;25,72;7,69;8,24;0,18;10,95
13/07/2022 21:40;0,92;27,39;26,3;7,69;8,24;0,19;10,95
13/07/2022 21:55;0,88;27,4;25,48;7,69;8,24;0,15;10,96
13/07/2022 22:10;0,87;27,4;26,09;7,68;8,24;0,12;10,92
13/07/2022 22:25;0,9;27,38;25,76;7,68;8,24;0,18;10,95
13/07/2022 22:40;0,89;27,38;25,64;7,66;8,24;0,13;10,95
13/07/2022 22:55;0,91;27,33;25,61;7,66;8,24;0,14;10,96
13/07/2022 23:10;0,89;27,29;25,71;7,66;8,23;0,18;10,92
13/07/2022 23:25;0,88;27,24;25,48;7,65;8,23;0,13;10,95
13/07/2022 23:40;0,9;27,14;24,45;7,66;8,23;0,11;10,94
13/07/2022 23:55;0,88;27,08;27,79;7,65;8,23;0,13;10,95
14/07/2022 00:10;0,89;27,09;25,19;7,64;8,23;0,17;10,92
14/07/2022 00:25;0,89;27,08;24,87;7,62;8,23;0,14;10,95
14/07/2022 00:40;0,9;27,06;25,13;7,61;8,23;0,11;10,95
14/07/2022 00:55;0,91;27,03;25,35;7,61;8,23;0,09;10,96
14/07/2022 01:10;0,89;27,03;25,25;7,6;8,23;0,08;10,92
14/07/2022 01:25;0,91;26,99;23,12;7,6;8,23;0,15;10,95
14/07/2022 01:40;0,87;26,94;24,62;7,6;8,23;0,12;10,95
14/07/2022 01:55;0,89;26,9;26,02;7,6;8,23;0,15;10,96
14/07/2022 02:10;0,88;26,88;24,34;7,6;8,23;0,09;10,92
14/07/2022 02:25;0,88;26,87;24,58;7,6;8,23;0,14;10,95
14/07/2022 02:40;0,89;26,85;23,76;7,61;8,23;0,13;10,94
14/07/2022 02:55;0,88;26,82;24,63;7,61;8,23;0,1;10,95
14/07/2022 03:10;0,9;26,8;26,05;7,61;8,23;0,13;10,92
14/07/2022 03:25;0,89;26,71;24,6;7,61;8,23;0,11;10,95
14/07/2022 03:40;0,89;26,71;24,44;7,61;8,23;0,1;10,95
14/07/2022 03:55;0,9;26,71;24,6;7,6;8,23;0,19;10,95
14/07/2022 04:10;0,9;26,67;24,06;7,61;8,23;0,11;10,92
14/07/2022 04:25;0,89;26,66;23,41;7,61;8,23;0,09;10,95
14/07/2022 04:40;0,89;26,63;23,94;7,61;8,23;0,14;10,95
14/07/2022 04:55;0,89;26,61;23,73;7,61;8,23;0,13;10,95
14/07/2022 05:10;0,9;26,59;23,74;7,61;8,23;0,09;10,92
14/07/2022 05:25;0,89;26,55;23,64;7,61;8,23;0,11;10,95
14/07/2022 05:40;0,91;26,53;23,67;7,62;8,23;0,15;10,94
14/07/2022 05:55;0,88;26,53;23,8;7,62;8,23;0,13;10,95
14/07/2022 06:10;0,88;26,53;24,18;7,62;8,23;0,14;10,92
14/07/2022 06:25;0,89;26,52;24,52;7,62;8,23;0,14;10,95
14/07/2022 06:40;0,89;26,51;23,62;7,62;8,23;0,15;10,95
14/07/2022 06:55;0,89;26,49;23,88;7,63;8,23;0,17;10,95
14/07/2022 07:10;0,89;26,49;23,48;7,63;8,23;0,15;10,92
14/07/2022 07:25;0,9;26,5;23,8;7,62;8,23;0,11;10,95
14/07/2022 07:40;0,89;26,49;23,31;7,63;8,23;0,11;10,95
14/07/2022 07:55;0,89;26,5;24,48;7,63;8,23;0,1;10,95
14/07/2022 08:10;0,9;26,51;24,19;7,63;8,23;0,07;10,92
14/07/2022 08:25;0,89;26,53;23,9;7,63;8,22;0,07;10,95
14/07/2022 08:40;0,89;26,56;23,67;7,63;8,23;0,07;10,94
14/07/2022 08:55;0,89;26,6;23,63;7,63;8,22;0,07;10,95
14/07/2022 09:10;0,9;26,62;23,77;7,63;8,22;0,05;10,92
14/07/2022 09:25;0,89;26,67;23,51;7,63;8,22;0,09;10,95
14/07/2022 09:40;0,89;26,72;24,14;7,63;8,23;0,06;10,95
14/07/2022 09:55;0,89;26,77;23,22;7,64;8,23;0,06;10,95
14/07/2022 10:10;0,88;26,79;23,83;7,64;8,23;0,08;10,92
14/07/2022 10:25;0,88;26,84;23,21;7,64;8,23;0,05;10,95
14/07/2022 10:40;0,89;26,86;23,11;7,64;8,23;0,06;10,95
14/07/2022 10:55;0,9;26,88;23,55;7,65;8,23;0,05;10,95
14/07/2022 11:10;0,89;26,91;23,55;7,66;8,23;0,07;10,92
14/07/2022 11:25;0,89;26,98;23,18;7,65;8,23;0,08;10,95
14/07/2022 11:40;0,85;27,03;23,79;7,64;8,23;0,01;10,94
14/07/2022 11:55;0,87;27,06;23,61;7,64;8,23;0,05;10,95
14/07/2022 12:10;0,9;27,13;26,08;7,63;8,23;0,07;10,92
14/07/2022 12:25;0,86;27,14;22,87;7,62;8,23;0,05;10,95
14/07/2022 12:40;0,88;27,08;23,01;7,64;8,23;0,05;10,95
14/07/2022 12:55;0,87;27,2;22,77;7,61;8,22;0,08;10,96
14/07/2022 13:10;0,87;27,4;22,51;7,56;8,22;0,07;10,92
14/07/2022 13:25;0,88;27,4;23,22;7,57;8,22;0,04;10,95
14/07/2022 13:40;0,87;27,4;22,65;7,56;8,22;0,05;10,95
14/07/2022 13:55;0,87;27,51;22,25;7,53;8,22;0,04;10,96
14/07/2022 14:10;0,85;27,47;24,15;7,54;8,22;0,09;10,92
14/07/2022 14:25;0,87;27,51;23,22;7,53;8,22;0,04;10,95
14/07/2022 14:40;0,87;27,57;22,51;7,51;8,22;0,06;10,94
14/07/2022 14:55;0,86;27,66;22,08;7,51;8,22;0,06;10,96
14/07/2022 15:10;0,85;27,79;22,46;7,5;8,22;0,06;10,93
14/07/2022 15:25;0,88;27,8;22,52;7,49;8,22;0,08;10,95
14/07/2022 15:40;0,86;27,98;22,31;7,47;8,21;0,05;10,95
14/07/2022 15:55;0,83;27,94;22,33;7,47;8,21;0,07;10,96
14/07/2022 16:10;0,86;27,91;22,98;7,48;8,21;0,08;10,93
14/07/2022 16:25;0,86;27,96;22,56;7,47;8,21;0,06;10,95
14/07/2022 16:40;0,86;27,88;22,21;7,47;8,21;0,03;10,95
14/07/2022 16:55;0,89;27,99;22,06;7,45;8,21;0,09;10,96
14/07/2022 17:10;0,82;28,04;22,38;7,45;8,21;0,07;10,93
14/07/2022 17:25;0,86;27,95;22,04;7,46;8,21;0,08;10,96
14/07/2022 17:40;0,86;27,84;23,04;7,47;8,21;0,08;10,95
14/07/2022 17:55;0,88;27,97;22,39;7,46;8,21;0,06;10,96
14/07/2022 18:10;0,85;27,92;22,09;7,47;8,22;0,1;10,93
14/07/2022 18:25;0,84;27,9;21,47;7,48;8,21;0,11;10,96
14/07/2022 18:40;0,87;27,91;22,27;7,49;8,22;0,09;10,95
14/07/2022 18:55;0,87;27,8;22,35;7,5;8,22;0,09;10,96
14/07/2022 19:10;0,84;27,73;21,87;7,51;8,22;0,13;10,93
14/07/2022 19:25;0,84;27,89;21,54;7,51;8,22;0,13;10,95
14/07/2022 19:40;0,85;27,86;20,22;7,51;8,22;0,14;10,95
14/07/2022 19:55;0,86;27,84;20,58;7,52;8,22;0,14;10,96
14/07/2022 20:10;0,86;27,81;21,3;7,52;8,22;0,13;10,93
14/07/2022 20:25;0,83;27,81;23,11;7,53;8,22;0,11;10,96
14/07/2022 20:40;0,87;27,81;21,68;7,53;8,22;0,17;10,92
14/07/2022 20:29;0,85;27,77;21,45;7,53;8,22;0,17;10,74
14/07/2022 20:44;0,85;27,76;21,7;7,53;8,22;0,11;10,93
14/07/2022 20:59;0,86;27,74;21,42;7,54;8,22;0,17;10,95
14/07/2022 21:14;0,87;27,69;21,27;7,54;8,22;0,14;10,94
14/07/2022 21:29;0,86;27,65;21,42;7,54;8,22;0,29;10,95
14/07/2022 21:44;0,84;27,61;21,09;7,55;8,23;0,18;10,95
14/07/2022 21:59;0,87;27,56;21,21;7,56;8,23;0,15;10,96
14/07/2022 22:14;0,86;27,5;20,88;7,57;8,22;0,17;10,94
14/07/2022 22:29;0,86;27,46;20,53;7,58;8,22;0,15;10,96
14/07/2022 22:44;0,86;27,42;22,28;7,59;8,23;0,24;10,95
14/07/2022 22:59;0,86;27,36;20,77;7,6;8,23;0,17;10,96
14/07/2022 23:14;0,86;27,28;20,76;7,61;8,23;0,17;10,94
14/07/2022 23:29;0,86;27,2;20,65;7,63;8,23;0,21;10,95
14/07/2022 23:44;0,88;27,13;21,3;7,63;8,23;0,23;10,95
14/07/2022 23:59;0,84;27,15;21,23;7,63;8,23;0,19;10,96
15/07/2022 00:14;0,87;27,13;20,8;7,64;8,23;0,21;10,94
15/07/2022 00:29;0,86;27,05;20,75;7,66;8,24;0,24;10,95
15/07/2022 00:44;0,86;27;21,32;7,66;8,22;0,14;10,95
15/07/2022 00:59;0,85;26,99;21,2;7,64;8,22;0,17;10,95
15/07/2022 01:14;0,85;26,97;20,48;7,64;8,22;0,13;10,94
15/07/2022 01:29;0,86;26,96;20,52;7,62;8,22;0,14;10,95
15/07/2022 01:44;0,85;26,95;20,55;7,61;8,22;0,14;10,95
15/07/2022 01:59;0,85;26,97;21,31;7,6;8,22;0,17;10,96
15/07/2022 02:14;0,85;26,99;20,23;7,59;8,23;0,16;10,94
15/07/2022 02:29;0,85;27,04;19,95;7,57;8,23;0,17;10,95
15/07/2022 02:44;0,84;27,06;20,21;7,55;8,23;0,16;10,95
15/07/2022 02:59;0,84;27,08;20,6;7,53;8,23;0,17;10,96
15/07/2022 03:14;0,84;27,09;20,39;7,53;8,23;0,16;10,94
15/07/2022 03:29;0,85;27,09;20,42;7,53;8,23;0,36;10,95
15/07/2022 03:44;0,82;27,09;18,67;7,53;8,23;0,22;10,95
15/07/2022 03:59;0,82;27,09;19,25;7,54;8,23;0,14;10,96
15/07/2022 04:14;0,84;27,06;20,24;7,55;8,23;0,14;10,94
15/07/2022 04:29;0,84;27,05;20,38;7,56;8,23;0,13;10,95
15/07/2022 04:44;0,84;27,03;20,89;7,57;8,23;0,14;10,95
15/07/2022 04:59;0,85;27,02;20,73;7,57;8,23;0,14;10,95
15/07/2022 05:14;0,85;27;20,04;7,58;8,23;0,13;10,94
15/07/2022 05:29;0,82;27,01;19,28;7,57;8,23;0,16;10,95
15/07/2022 05:44;0,85;26,99;20,5;7,58;8,23;0,16;10,95
15/07/2022 05:59;0,82;26,99;19,77;7,58;8,23;0,16;10,96
15/07/2022 06:14;0,84;26,97;19,55;7,58;8,23;0,16;10,94
15/07/2022 06:29;0,83;26,97;20,95;7,58;8,23;0,18;10,95
15/07/2022 06:44;0,83;26,94;20,43;7,58;8,23;0,21;10,95
15/07/2022 06:59;0,85;26,95;19,06;7,58;8,23;0,14;10,96
15/07/2022 07:14;0,84;26,92;19,84;7,58;8,23;0,13;10,94
15/07/2022 07:29;0,83;26,93;18,99;7,58;8,23;0,14;10,95
15/07/2022 07:44;0,84;26,93;18,8;7,58;8,23;0,13;10,95
15/07/2022 07:59;0,84;26,93;18,78;7,58;8,23;0,11;10,96
