SAMBAT_40001_20220120_100456.csv
"SAMBAT Sea Ti  C/T/D/Odo/Fluo/pH GPS"
"sn :";40001
"Cadence d'enregistrement :";"900 s"

Date;"Pression (0/50) (m)";"Température (-5/35) (°C)";"Salinité (2/42) (g/l)";"Oxygène (0/20) (mgl)";"PH (0/14) (pH)";"Fluorescence (0/50) (µgl)";"Tension batterie (V)"
"05/02/2005 02:32:12";1,00;14,47;37,94;10,08;8,27;0,68;10,88
"05/02/2005 02:47:12";0,98;14,47;37,95;10,07;8,27;0,65;10,89
"05/02/2005 03:02:12";0,93;14,46;37,94;10,07;8,27;0,66;10,89
"05/02/2005 03:17:12";1,00;14,46;37,94;10,07;8,27;0,92;10,86
"05/02/2005 03:32:12";0,94;14,45;37,94;10,07;8,27;0,58;10,88
"05/02/2005 03:47:12";0,98;14,44;37,94;10,07;8,27;0,72;10,89
"05/02/2005 04:02:12";0,96;14,45;37,94;10,06;8,27;0,78;10,89
"05/02/2005 04:17:12";0,92;14,42;37,94;10,07;8,27;0,63;10,86
"05/02/2005 04:32:12";0,93;14,29;37,81;10,12;8,27;0,65;10,88
"05/02/2005 04:47:12";0,95;14,33;37,85;10,11;8,27;0,56;10,89
"05/02/2005 05:02:12";0,90;14,17;37,62;10,16;8,27;0,56;10,89
"05/02/2005 05:17:12";0,99;14,20;37,75;10,13;8,27;0,71;10,84
"05/02/2005 05:32:12";0,82;14,21;37,72;10,14;8,27;0,50;10,87
"05/02/2005 05:47:12";0,97;14,25;37,79;10,12;8,27;0,59;10,88
"05/02/2005 06:02:12";0,92;14,23;37,75;10,12;8,27;0,48;10,89
"05/02/2005 06:17:12";0,89;14,23;37,75;10,13;8,28;0,52;10,85
"05/02/2005 06:32:12";0,98;14,22;37,70;10,13;8,28;0,57;10,88
"05/02/2005 06:47:12";0,92;14,17;37,65;10,14;8,28;0,63;10,89
"05/02/2005 07:02:12";0,90;14,21;37,68;10,12;8,28;0,63;10,89
"05/02/2005 07:17:12";0,92;14,24;37,72;10,11;8,28;0,66;10,85
"05/02/2005 07:32:12";0,94;14,18;37,69;10,14;8,28;0,61;10,88
"05/02/2005 07:47:12";0,99;14,15;37,67;10,14;8,28;0,49;10,88
"05/02/2005 08:02:12";0,97;14,19;37,76;10,13;8,28;0,51;10,89
"05/02/2005 08:17:12";0,97;14,15;37,77;10,14;8,28;0,53;10,84
"05/02/2005 08:32:12";0,91;14,12;37,70;10,14;8,28;0,60;10,87
"05/02/2005 08:47:12";0,90;14,13;37,76;10,13;8,28;0,66;10,88
"05/02/2005 09:02:12";0,94;14,14;37,70;10,13;8,28;0,64;10,89
"05/02/2005 09:17:12";0,94;14,21;37,81;10,10;8,28;0,66;10,85
"05/02/2005 09:32:12";0,98;14,16;37,77;10,10;8,28;0,59;10,87
"05/02/2005 09:47:12";0,93;14,20;37,83;10,08;8,28;0,63;10,88
"05/02/2005 10:02:12";0,97;14,20;37,83;10,08;8,27;0,56;10,89
"05/02/2005 10:17:12";0,98;14,18;37,82;10,07;8,27;0,57;10,85
"05/02/2005 10:32:12";0,94;14,16;37,80;10,06;8,27;0,59;10,87
"05/02/2005 10:47:12";0,96;14,27;37,91;10,03;8,27;0,61;10,88
"05/02/2005 11:02:12";0,91;14,14;37,77;10,06;8,27;0,61;10,89
"05/02/2005 11:17:12";0,94;14,24;37,90;10,02;8,27;0,64;10,84
"05/02/2005 11:32:12";0,99;14,26;37,91;10,02;8,27;0,75;10,87
"05/02/2005 11:47:12";0,96;14,27;37,92;10,02;8,27;0,66;10,88
"05/02/2005 12:02:12";0,93;14,27;37,91;10,01;8,27;0,61;10,89
"05/02/2005 12:17:12";0,93;14,29;37,91;10,01;8,28;0,57;10,85
"05/02/2005 12:32:12";0,96;14,31;37,92;10,02;8,28;0,63;10,87
"05/02/2005 12:47:12";0,94;14,32;37,92;10,01;8,28;0,63;10,88
"05/02/2005 13:02:12";0,93;14,35;37,94;10,01;8,28;0,64;10,89
"05/02/2005 13:17:12";0,89;14,39;37,94;10,01;8,28;0,48;10,84
"05/02/2005 13:32:12";0,99;14,40;37,94;10,02;8,28;0,51;10,87
"05/02/2005 13:47:12";0,93;14,37;37,94;10,03;8,28;0,64;10,88
"05/02/2005 14:02:12";0,93;14,40;37,95;10,03;8,28;0,60;10,89
"05/02/2005 14:17:12";0,91;14,13;37,79;10,11;8,28;0,76;10,85
"05/02/2005 14:32:12";0,92;14,19;37,68;10,10;8,28;0,63;10,87
"05/02/2005 14:47:12";0,92;14,09;37,76;10,13;8,28;0,48;10,88
"05/02/2005 15:02:12";0,95;14,21;37,70;10,10;8,28;0,54;10,89
"05/02/2005 15:17:12";0,97;14,03;37,74;10,11;8,28;0,58;10,85
